Date,Price,Volume,CirSupply,Velocity,Valuation
2022-02-24,24.95,55247094,286313950,0.19,0.93
2022-02-25,27.23,32998839,286327461,0.12,0.36
2022-02-26,29.81,35878017,286345241,0.13,0.47
2022-02-27,26.75,36149081,286386964,0.13,0.43
2022-02-28,31.43,44279087,286334029,0.15,0.75
2022-03-01,31.12,45140272,286351774,0.16,0.77
2022-03-02,32.22,42338488,286404415,0.15,0.70
2022-03-03,34.11,50112790,286370620,0.17,1.04
2022-03-04,30.55,51191740,286359639,0.18,0.98
2022-03-05,30.99,30585888,286353424,0.11,0.35
2022-03-06,28.13,29557352,286351311,0.10,0.30
2022-03-07,28.41,41817439,286368035,0.15,0.61
2022-03-08,27.85,37082892,286325987,0.13,0.47
2022-03-09,30.10,39130459,286370793,0.14,0.56
2022-03-10,28.05,34270223,286323160,0.12,0.40
2022-03-11,27.53,26384621,286358868,0.09,0.23
2022-03-12,27.22,13384170,286359969,0.05,0.06
2022-03-13,26.30,17298581,286339653,0.06,0.10
2022-03-14,26.84,22564998,286369088,0.08,0.17
2022-03-15,26.91,28318675,286361177,0.10,0.26
2022-03-16,29.00,33886957,286373003,0.12,0.41
2022-03-17,28.18,20672384,286359486,0.07,0.15
2022-03-18,28.70,24038994,286352804,0.08,0.20
2022-03-19,28.64,22847668,286419082,0.08,0.18
2022-03-20,27.79,16033283,286416184,0.06,0.09
2022-03-21,27.98,18606278,286419030,0.06,0.12
2022-03-22,28.04,27372208,286416356,0.10,0.26
2022-03-23,28.21,25392207,286370524,0.09,0.22
2022-03-24,29.19,30892825,286403048,0.11,0.34
2022-03-25,28.13,29051129,286386603,0.10,0.29
2022-03-26,28.82,13630384,286359993,0.05,0.07
2022-03-27,29.89,15848381,286406052,0.06,0.09
2022-03-28,29.46,34549588,286330137,0.12,0.43
2022-03-29,30.27,37624930,286348357,0.13,0.52
2022-03-30,30.10,30257964,286398909,0.11,0.34
2022-03-31,28.90,35433040,286330612,0.12,0.44
2022-04-01,29.39,23752897,286341513,0.08,0.20
2022-04-02,31.39,39894723,286367920,0.14,0.61
2022-04-03,31.96,44704767,286372956,0.16,0.78
2022-04-04,30.89,30322222,286383674,0.11,0.35
2022-04-05,29.33,27114160,286328391,0.09,0.26
2022-04-06,26.90,31322364,286340870,0.11,0.32
2022-04-07,27.72,19643447,286391873,0.07,0.13
2022-04-08,26.87,25606454,286401748,0.09,0.21
2022-04-09,27.28,13146289,286366777,0.05,0.06
2022-04-10,26.59,10678135,286379371,0.04,0.04
2022-04-11,23.79,27892711,286319364,0.10,0.23
2022-04-12,24.65,22311556,286323086,0.08,0.15
2022-04-13,24.70,16163220,286410132,0.06,0.08
2022-04-14,23.97,22334360,286398618,0.08,0.15
2022-04-15,24.11,14729938,286358833,0.05,0.06
2022-04-16,24.20,9421650,286333202,0.03,0.03
2022-04-17,23.30,12148308,286334642,0.04,0.04
2022-04-18,24.06,20279986,286317765,0.07,0.12
2022-04-19,24.65,15797431,286328375,0.06,0.08
2022-04-20,24.29,15821032,286403757,0.06,0.07
2022-04-21,23.31,18920118,286319247,0.07,0.10
2022-04-22,23.09,17504332,286369454,0.06,0.09
2022-04-23,23.27,11269336,286389171,0.04,0.04
2022-04-24,22.33,13279468,286374921,0.05,0.05
2022-04-25,22.13,23273237,286421143,0.08,0.15
2022-04-26,20.35,22694795,286324542,0.08,0.13
2022-04-27,21.51,25401926,286321169,0.09,0.17
2022-04-28,20.75,21493275,286431310,0.08,0.12
2022-04-29,19.48,22812666,286367019,0.08,0.12
2022-04-30,17.88,26054091,286385314,0.09,0.15
2022-05-01,18.03,26070701,286313298,0.09,0.15
2022-05-02,17.81,27760151,286420790,0.10,0.17
2022-05-03,17.59,26030467,286427763,0.09,0.15
2022-05-04,19.88,27644125,286325082,0.10,0.19
2022-05-05,17.85,34416021,286422987,0.12,0.26
2022-05-06,17.67,25350091,286436915,0.09,0.14
2022-05-07,16.48,27638274,286300738,0.10,0.15
2022-05-08,15.70,25926936,286321981,0.09,0.13
2022-05-09,12.80,56237434,286481512,0.20,0.49
2022-05-10,13.60,83444483,286455447,0.29,1.15
2022-05-11,10.73,139504869,286293695,0.49,2.55
2022-05-12,9.71,115068917,286350403,0.40,1.57
2022-05-13,10.31,73557332,286468817,0.26,0.68
2022-05-14,10.82,32717391,286492706,0.11,0.14
2022-05-15,12.35,30870268,286429790,0.11,0.14
2022-05-16,11.02,39915742,286309500,0.14,0.21
2022-05-17,11.48,25857648,286322779,0.09,0.09
2022-05-18,10.14,30522117,286418565,0.11,0.12
2022-05-19,10.86,22795660,286387288,0.08,0.07
2022-05-20,11.21,52464359,286262450,0.18,0.38
2022-05-21,11.05,22095949,286421482,0.08,0.07
2022-05-22,11.42,18086604,286492434,0.06,0.05
2022-05-23,11.13,30875865,286442286,0.11,0.13
2022-05-24,11.08,25166475,286425402,0.09,0.09
2022-05-25,10.74,21544428,286365448,0.08,0.06
2022-05-26,9.64,38346668,286477761,0.13,0.17
2022-05-27,9.25,32691935,286448115,0.11,0.12
2022-05-28,9.43,20565971,286385441,0.07,0.05
2022-05-29,9.59,17574481,286337006,0.06,0.04
2022-05-30,10.53,24856027,286415373,0.09,0.08
2022-05-31,10.29,27057514,286253709,0.09,0.09
2022-06-01,9.36,28391365,286505552,0.10,0.09
2022-06-02,9.63,20052367,286509559,0.07,0.05
2022-06-03,9.18,20081688,286485152,0.07,0.05
2022-06-04,9.23,13601067,286520044,0.05,0.02
2022-06-05,9.19,12355751,286272835,0.04,0.02
2022-06-06,9.48,19890397,286470415,0.07,0.05
2022-06-07,9.23,33275056,286282845,0.12,0.12
2022-06-08,8.76,26425694,286501367,0.09,0.07
2022-06-09,8.79,23321998,286269330,0.08,0.06
2022-06-10,8.10,31092717,286257484,0.11,0.10
2022-06-11,7.53,27998566,286451043,0.10,0.07
2022-06-12,7.14,39749156,286444052,0.14,0.14
2022-06-13,6.46,64133112,286242621,0.22,0.32
2022-06-14,6.37,46180549,286288047,0.16,0.17
2022-06-15,7.29,56782585,286182537,0.20,0.29
2022-06-16,6.32,36886268,286525903,0.13,0.10
2022-06-17,6.39,24858003,286468497,0.09,0.05
2022-06-18,6.08,38201575,286497491,0.13,0.11
2022-06-19,6.77,35632881,286407936,0.12,0.10
2022-06-20,6.81,27094943,286459438,0.09,0.06
2022-06-21,6.93,27195009,286327055,0.09,0.06
2022-06-22,7.07,52602974,286560033,0.18,0.24
2022-06-23,8.14,54454800,286473743,0.19,0.29
2022-06-24,8.28,42161725,286331094,0.15,0.18
2022-06-25,8.66,31230310,286229384,0.11,0.10
2022-06-26,8.04,32714074,286533111,0.11,0.10
2022-06-27,7.83,30976520,286272344,0.11,0.09
2022-06-28,7.33,45455342,286484091,0.16,0.18
2022-06-29,7.37,38954956,286293402,0.14,0.14
2022-06-30,7.53,42986389,286243939,0.15,0.17
2022-07-01,8.09,66741238,286224302,0.23,0.44
2022-07-02,8.07,55507831,286222548,0.19,0.30
2022-07-03,8.10,41201888,286272076,0.14,0.17
2022-07-04,8.76,47292672,286530947,0.17,0.24
2022-07-05,8.97,75907278,286513924,0.26,0.63
2022-07-06,8.91,75136259,286335737,0.26,0.61
2022-07-07,9.37,51831768,286486934,0.18,0.31
2022-07-08,9.03,60780417,286450541,0.21,0.41
2022-07-09,9.00,48247541,286262248,0.17,0.26
2022-07-10,8.80,47007828,286303485,0.16,0.24
2022-07-11,8.19,32655908,286488861,0.11,0.11
2022-07-12,7.80,26140606,286520034,0.09,0.06
2022-07-13,8.21,28571806,286326735,0.10,0.08
2022-07-14,8.97,34804666,286528553,0.12,0.13
2022-07-15,9.05,37382986,286507879,0.13,0.15
2022-07-16,9.22,26046529,286319717,0.09,0.08
2022-07-17,8.91,24629515,286316064,0.09,0.07
2022-07-18,9.59,37683579,286513373,0.13,0.17
2022-07-19,10.55,55031053,286283679,0.19,0.39
2022-07-20,9.70,43044972,286450277,0.15,0.22
2022-07-21,11.07,67643943,286437861,0.24,0.62
2022-07-22,10.67,38513799,286327534,0.13,0.19
2022-07-23,10.11,36419629,286398066,0.13,0.16
2022-07-24,10.01,22993137,286490199,0.08,0.06
2022-07-25,9.01,34211088,286420683,0.12,0.13
2022-07-26,9.21,52310671,286486393,0.18,0.31
2022-07-27,10.30,44114214,286263842,0.15,0.24
2022-07-28,10.87,48493898,286309050,0.17,0.31
2022-07-29,11.20,40078837,286454829,0.14,0.22
2022-07-30,10.69,34933373,286298978,0.12,0.16
2022-07-31,10.38,27825942,286239379,0.10,0.10
2022-08-01,10.43,23834620,286269880,0.08,0.07
2022-08-02,9.94,25013576,286487267,0.09,0.08
2022-08-03,10.17,23025192,286383724,0.08,0.07
2022-08-04,10.37,23338782,286333467,0.08,0.07
2022-08-05,10.97,23339888,286322222,0.08,0.07
2022-08-06,10.63,12884712,286414086,0.04,0.02
2022-08-07,11.37,21246883,286340064,0.07,0.06
2022-08-08,11.79,23892667,286270000,0.08,0.08
2022-08-09,11.39,24252569,286409709,0.08,0.08
2022-08-10,11.95,35428328,286404486,0.12,0.18
2022-08-11,11.75,23533348,286438768,0.08,0.08
2022-08-12,12.06,16149734,286308156,0.06,0.04
2022-08-13,11.89,14083960,286305578,0.05,0.03
2022-08-14,11.59,13788836,286484373,0.05,0.03
2022-08-15,11.42,16504302,286360410,0.06,0.04
2022-08-16,11.41,17470426,286384779,0.06,0.04
2022-08-17,11.71,23074368,286277194,0.08,0.08
2022-08-18,11.48,28987883,286366579,0.10,0.12
2022-08-19,10.79,35236252,286387004,0.12,0.16
